S1_NPTXR_1	S1_NPTXR_2	S1_NPTXR_3	S1_NPTXR_4	S1_NPTXR_5	S1_Scramble_1	S1_Scramble_2	S1_Scramble_3	S1_Scramble_4	S1_Scramble_5	S2_NPTX2_1	S2_NPTX2_2	S2_NPTX2_3	S2_NPTX2_4	S2_NPTX2_5	S2_NPTXR_1	S2_NPTXR_2	S2_NPTXR_3	S2_Scramble_1	S2_Scramble_2	S2_Scramble_3
sp|Q9NP97|DLRB1_HUMAN	0.000641374937674315	-0.318287095964646	-0.163115988404122	0.258456665815373	0.241803184064227	-0.0177997107853567	0.147404880108843	-0.058631034684191	-0.0767313716418105	-0.013740903446004	-0.0211595593690826	0.074470930324599	0.04822919079254	0.152193451106459	-0.204462163405142	-0.0173902482617293	0.11354111205561	-0.0862020815021168	0.0841552323280488	0.0238978977473272	-0.16727376181652
sp|Q9NPA0|EMC7_HUMAN	-0.00841376394295603	-0.354155654240128	-0.0852242321998623	0.211140742846831	0.209245173038232	0.131224352904133	0.234105197845169	-0.157970292517447	-0.149183828310698	-0.0307676954232872	-0.406211566950622	0.0629399847229409	0.0879158725618299	0.128114958959818	-0.287467262498044	-0.00590456197451194	0.0969386298600095	-0.128870773456628	0.18007521778052	0.223858502004242	0.0486109989904381
sp|Q9NPA3|M1IP1_HUMAN	0.023679454317165	-0.244124053757157	-0.151932295732325	0.148671861715326	0.149136626636718	0.0132074408066667	0.209605123153855	0.0182727901510351	-0.0500393236823812	-0.116477623608915	0.125922732852643	0.00844501457936116	0.126803467968722	0.223310714746615	-0.0229130073292459	-0.213677621243161	0.213792831818217	-0.221220086597989	0.10111904829814	-0.127497910387326	-0.214085184705984
sp|Q9NPA8|ENY2_HUMAN	-0.107948256026173	-0.409114923767423	-0.209285302682935	0.10225610375109	0.15093761131268	0.165342138142697	0.26418462496449	0.00347749702261353	-0.00103743453469633	0.0411879418176449	0.000161729099693437	0.0782615184984284	0.14237613866852	0.275161467973507	-0.0821066189831972	-0.227168655836726	-0.106996035545945	-0.30587748154522	0.12708858438948	0.100749475266176	-0.00165012198472404
sp|Q9NPB0|SMDC1_HUMAN	-0.0637229568801158	-0.330798735074063	-0.157508649264972	0.210825357638725	0.216374879561729	0.00727327997853661	0.19665456544609	-0.0623529612003519	-0.0517531418833562	0.0350083616777671	-0.239192769544003	0.16270567036217	0.0430575616255857	0.158488031305953	-0.0146243729156348	-0.00693592227708923	-0.0771236745767288	-0.154377227437292	0.0242384378204743	0.279567621860691	-0.175803356224134
sp|Q9NPB6|PAR6A_HUMAN	-0.218881603649734	-0.425463824431972	-0.164961656276376	0.687991181298548	0.66761774706726	-0.0813936703803207	-0.0835460056719992	-0.0390639234339923	-0.18205963232694	-0.160238612194485	0.352286771310309	0.100008119590991	0.169304486000116	-0.0955919492848787	-0.0736114700041556	0.148166138995046	-0.383498520473648	-0.366276356591722	0.200410318998691	-0.120133035836376	0.0689354972956226
sp|Q9NPB8|GPCP1_HUMAN	-0.104353539212377	-0.250495297621248	-0.133015135863523	0.143998256657774	0.251820223154454	-0.00906770605363777	0.124302826512655	-0.0694768760924114	0.00982435925853003	0.0364628892597729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9NPD3|EXOS4_HUMAN	0.00189514398925271	-0.330066196900489	-0.079756235051905	0.130920056683981	0.301599849892561	-0.00765027637241059	0.137562383703487	-0.0245846551015176	-0.11353497362616	-0.0163850972168097	0.0421513692922566	0.142221700813652	0.0924487757771555	0.199455092127192	-0.142790656813695	-0.120017167309551	0.0235746060151676	-0.163140145860376	0.0472139386242527	0.00943217067326539	-0.130549683339329
sp|Q9NPD8|UBE2T_HUMAN	0.155997067852322	-0.219289041384831	0.0392568599965673	0.385816967897589	0.421171861461538	-0.130640032457234	0.00930560830610485	-0.223711145594133	-0.269546651051797	-0.168361495026139	-0.262453715435491	-0.00198105674259921	0.0378562785158082	0.119563511130915	-0.0838803231158398	0.17350049827535	0.276710653465622	0.0344554213314303	-0.00233172034308261	-0.0835661218014708	-0.207873425280648
sp|Q9NPE2|NGRN_HUMAN	0.0234734510147499	-0.161005336151377	-0.102154870979282	0.245796555481005	0.226396280274469	-0.00189708806053429	0.0513024677462301	-0.0478636109776015	-0.127260659901485	-0.106787188446185	0.107802713828108	0.0297744750704241	0.00424894188671938	0.243564925084155	-0.125994605913965	0.00972728666818514	0.0597322216050783	-0.0302827464512216	-0.0195819065177772	-0.0969240070695978	-0.182067298190114
sp|Q9NPE3|NOP10_HUMAN	-0.0749607883829767	-0.338016072732146	-0.0984090062311309	0.188983958479826	0.257856005568511	0.0778622676064748	0.130450845658266	-0.0386656521206325	-0.118577442770402	0.0134758849241969	-0.027270489821027	0.0821481381230877	0.130022677557594	0.182608116769682	-0.202067348153159	-0.113563262582639	0.0313484350851988	-0.208714320869194	0.119103070561042	0.0589263999480831	-0.0525414166186754
sp|Q9NPF0|CD320_HUMAN	0.0203746547310665	-0.10162673156164	-0.0871271484909679	0.365988823339763	0.311728328584438	-0.0297988280205901	-0.0246192214595196	-0.108267617707128	-0.196080492126974	-0.150571767288459	-0.192327616488807	0.0739897180244011	0.0294809801737375	0.0877361833490253	-0.320496666976949	0.12781482640733	0.278972179417159	0.0782273846700919	0.00765253147757469	-0.104938186550109	-0.0661113335034604
sp|Q9NPF4|OSGEP_HUMAN	-0.0269536724958148	-0.359944700980342	-0.0936187679849324	0.218737678412965	0.208549457997578	0.0743611484492813	0.118842990919459	-0.0404981485195043	-0.111608671321653	0.0121326855229517	-0.121655673510499	0.0502501558524997	0.0524341708925729	0.17783649069215	-0.152732991145043	-0.0505769504548615	0.0477873292666357	-0.224950764142444	0.170673172830463	0.0953425430494386	-0.0444074833309213
sp|Q9NPF5|DMAP1_HUMAN	-0.118087956581427	-0.311138415329416	-0.147974816181728	0.188781021452857	0.169180688228247	0.110375134522451	0.228164665314301	-0.0318347597715358	-0.0605124005547628	-0.026953161099002	-0.0961966883730759	0.124765074494682	0.122511545415514	0.275281694333932	-0.148794449808828	-0.146187439438375	-0.00154425481376623	-0.187139935759048	0.054107039112312	0.0757331514509825	-0.0725357366143373
sp|Q9NPF8|ADAP2_HUMAN	-0.176287325584979	-0.463593510701305	0.00264268367260474	0.280638139372002	0.18262729201977	0.0055480022767062	0.123431761487558	-0.00993262712936733	-0.0536027592890686	0.108528343876069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9NPG1|FZD3_HUMAN	-0.0209346212438587	-0.416393728409544	-0.164688777302993	0.0929040875153161	0.0103116728586258	0.162318998066427	0.247790182428265	-0.0211736750148011	0.0374665127644096	0.0723993483381426	-0.189401010833965	0.0963748747525779	-0.0207764086872107	0.0489475343912267	-0.251243582934295	0.667722109952971	0.128618585893165	-0.534012425587651	-0.17069321669116	0.271701643176076	-0.0472381034317415
sp|Q9NPG2|NGB_HUMAN	-0.00205548926113726	-0.0799984241168354	0.0482745955410198	0.140022697176315	0.26629618282183	-0.15665660306329	-0.00671486567621872	0.00657772037538936	-0.154726893060805	-0.0610189207362774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9NPG3|UBN1_HUMAN	-0.0657058082991154	-0.289241836675104	-0.114001711760953	0.240904140549039	0.260012666713089	0.0705007929183193	0.126348807074395	-0.0501153825144916	-0.131204763694386	-0.0474969043108053	-0.162676242164467	0.0834682695727308	0.0833291720293824	0.219579573330998	-0.150234571617225	-0.0684471201004783	0.0137643517568759	-0.12982609263982	0.10575593993419	0.0514678143311752	-0.0461810944333686
sp|Q9NPG8|ZDHC4_HUMAN	-0.0150053160417816	-0.333916092138521	-0.146580738163668	0.234508886710748	0.341206039435792	0.0786158050100752	0.0522603323819367	-0.0521227838228519	-0.200261272901995	0.0412951395302567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9NPH0|PPA6_HUMAN	-0.122761704084495	-0.324003289496152	-0.0486409514521234	0.145788426938827	0.251269789535436	0.157019703466298	0.065828936595394	0.0205791706579575	-0.0636151473566794	-0.0814649348044725	-0.378705349869735	0.302679129956456	0.0864279386364116	0.284079209026757	-0.278352042323208	-0.0231309909868372	-0.0874560973865839	-0.238363571178503	0.276040587745594	0.102602602393126	-0.0458214160134833
sp|Q9NPH2|INO1_HUMAN	-0.130154468478511	-0.323054706929791	-0.237280611867635	0.142320139404137	0.192945910447699	0.144828914479822	0.188782023128263	-0.0262797138336602	-0.0424548924872945	0.0903474061369573	-0.11205083524842	0.105048421975671	0.190982754920713	0.234714420415664	-0.0997139743383049	-0.237844670260893	-0.0781254726379997	-0.332461525724598	0.199345715962175	0.0930404774418073	0.0370646874941796
sp|Q9NPH3|IL1AP_HUMAN	-0.191969018276603	-0.375362930378939	0.00870513169647222	0.0937293929820188	0.408290865511426	-0.000691583403564185	0.189201432597356	-0.172668220453974	-0.0115090257667087	0.0522739554925034	0.0608797992782518	0.23585456809383	0.153293744648495	0.327556979810777	0.0116073251337354	-0.394792953445775	-0.153054115068361	-0.24385503063171	-0.00468703870113432	0.0752539749800195	-0.0680572540981342
sp|Q9NPI0|TM138_HUMAN	-0.00310077330656376	-0.188985006512406	0.0666557402576329	0.351006513967334	0.314746395366781	-0.017946885713352	0.0783949691478594	-0.178289780876448	-0.154087934397928	-0.26839323793292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9NPI1|BRD7_HUMAN	-0.00292277959984883	-0.296179739467495	-0.0645108223685913	0.239364029415215	0.229673805794182	0.0179119049589842	0.123092097425783	-0.114880915866805	-0.131804579005026	0.000256998713588832	-0.067301682939476	0.115299778646862	0.0830967404627116	0.164918941265864	-0.090440453659406	0.00032304316124177	0.0594840716615602	-0.204629756538212	0.01088721830719	0.0908186394767062	-0.162456539845049
sp|Q9NPI6|DCP1A_HUMAN	-0.0565444374966367	-0.380106137359367	-0.170664713989552	0.0507973202340351	0.159786959059847	0.197779947513791	0.269673877832586	-0.0661233536053701	-0.0581532062124015	0.0535537440230553	0.00820174650377235	0.080169516655263	0.130974682422495	0.250536860216928	-0.0186529214746377	-0.216343021400051	-0.110506380626965	-0.329420060591975	0.127876347627852	0.152543531079953	-0.0753803004126417
sp|Q9NPI8|FANCF_HUMAN	-0.0314411785165336	-0.39786202113245	0.0316716595175929	0.226892934592005	0.246244767910657	-0.0242913090428794	0.178413445272925	-0.0200523232170644	-0.195947459983386	-0.013628515400878	-0.000932637928240737	0.134037272945729	-0.0035800494872515	0.336552410688334	-0.19852247704317	-0.1592510636577	0.0110454118867429	-0.0672136767183425	-0.0351150051547943	-0.0939598851298695	0.076939699598558
sp|Q9NPJ3|ACO13_HUMAN	0.0105355792293634	-0.406153100196888	-0.115322461176325	0.111872375362801	0.200580031671461	0.0819400159118198	0.259105875917324	-0.0596995758153664	-0.0841734881561763	0.0013147472519743	-0.0390424944561263	0.101469644772783	0.154670486329514	0.168731027081916	-0.138904017577181	-0.135415107944262	0.0143564103966855	-0.271851903751386	0.125563301589027	0.0674636639474284	-0.0470410103884053
sp|Q9NPJ6|MED4_HUMAN	-0.058564369215437	-0.249438865427085	-0.162905146877596	0.224583761558572	0.197058017733016	0.125473363667693	0.161571517519389	-0.0766170604082512	-0.108056526372066	-0.0531046921782474	0.0510283076318172	0.0374044400679132	0.0893205638093363	0.151727153822663	-0.148105310042744	-0.0996341749297954	0.122069236543294	-0.210510021317292	0.0747858894235662	0.0564257895247955	-0.124511874533561
sp|Q9NPL8|TIDC1_HUMAN	-0.134025633499721	-0.375868938676149	-0.127618161154632	0.234899629066005	0.285673552353745	0.0810506800239827	0.138509229082954	-0.0550296207202907	-0.0866120163955074	0.0390212799196041	0.171662372564203	0.124269691020215	0.147152787692859	0.191887432081112	-0.0438341456214579	-0.139379411769885	-0.145194484254182	-0.342361852358116	0.0290883531522616	0.0509028760188762	-0.0441936185258925
sp|Q9NPQ8|RIC8A_HUMAN	-0.0414926900463399	-0.308608787212821	-0.109216420417146	0.2303895880404	0.209120484081248	0.0853710642519844	0.140728286789951	-0.0674797184025614	-0.13171770908818	-0.00709409799654843	-0.0770675135080787	0.0367938570292912	0.100241979585984	0.171349778672417	-0.0824527636047444	-0.119479149867154	0.0439939935457716	-0.168129208678725	0.117618359996667	0.00741161497420474	-0.0302809481456403
sp|Q9NPR2|SEM4B_HUMAN	-0.0869235416951452	-0.428269916675967	-0.174446755577898	0.143429449034051	0.140009532958596	0.131899398068087	0.25390279304593	-0.0388910651328499	-0.0523267733662405	0.111616879341424	-0.221204624684326	0.158000915887575	0.160659661283516	0.221083224714598	-0.147790040404263	-0.202152784215649	-0.0196789100215838	-0.234362938499008	0.153002655872474	0.147083615403206	-0.0146407753365457
sp|Q9NPR9|GP108_HUMAN	-0.0797503845854582	-0.176797683685862	-0.0897312837359031	0.21501246830382	0.184994223953472	0.17882860197919	0.205116436190193	-0.0715871761454383	-0.233926983786404	-0.132158218487622	0.0668676661183822	0.122414150375142	0.134050312333266	0.213047715453161	-0.231117507709136	-0.184025508518521	0.0926866944142814	-0.188334142875772	0.0611445982833058	0.0187950921836078	-0.105529070057722
sp|Q9NQ11|AT132_HUMAN	-0.02973193555881	-0.306332801796871	-0.115302312339041	0.235277315635689	0.26021088800451	0.0131441863700012	0.146052920447889	-0.0751813899524972	-0.161355222904417	0.033218352093536	0.280059487581447	0.0365217314349354	0.044653256137016	0.115869934574373	-0.103390366247013	-0.133123764924786	0.057129850813273	-0.236982092300533	0.0446708720062967	-0.0548968940133308	-0.0505120150616837
sp|Q9NQ29|LUC7L_HUMAN	-0.0829513924492224	-0.347650055801545	-0.0441892493602569	0.194544287016737	0.309331897193718	0.0480926382567436	0.144278747879975	-0.139544065085512	-0.0467535087572305	-0.0351592988934177	-0.18764062894436	0.0722574822552168	0.169352047408209	0.095856617105965	-0.140000482773294	-0.0676769068728017	0.0678152595216897	-0.0995866694525308	0.133747003443053	-0.0518799683010108	0.00775624660985645
sp|Q9NQ31|AKIP1_HUMAN	-0.139368741151432	-0.169173633777281	0.138561853677573	-0.128983107605919	-0.0930761613638218	-0.35987167838914	0.528214339704537	0.0349333089276919	0.431213331710936	-0.242449511733153	0.0450033798116691	0.229990129325397	0.197985156833165	0.343168658942638	-0.213255181148352	-0.100676494194382	-0.0287136994550156	-0.379892670142278	0.154892342773173	0.0351517092052073	-0.283653331951227
sp|Q9NQ34|TMM9B_HUMAN	-0.0960401130599864	-0.363681860935001	-0.171252795793153	0.120340147126221	0.142846463368727	0.140193698135072	0.248920353137447	-0.00062281022278604	-0.0495952738354533	0.0288921920788997	0.00730958956947962	0.172907247124576	0.239391539538265	0.197192622683409	-0.065316769930305	-0.22990445594534	-0.0449110307463351	-0.404678412335344	0.121493745871964	0.0808079475023915	-0.0742920233327677
sp|Q9NQ48|LZTL1_HUMAN	-0.0699954173932286	-0.437058527824236	-0.129913493782947	0.232612365600727	0.231275762028164	0.142105564996315	0.221544631058168	-0.0859739067557574	-0.0885712516082666	-0.0160257263189532	-0.0864862296029276	0.105289932667269	0.127661303045291	0.274075532895038	-0.101432474627383	-0.155393907826032	-0.00222463465044991	-0.244204436006305	0.0945048110929811	0.0534669072765686	-0.0652568042640576
sp|Q9NQ50|RM40_HUMAN	-0.0512159168698059	-0.335883893979638	-0.0781661959664395	0.177875472872133	0.23607643556248	0.0640328029992018	0.182445184943408	-0.0801080876086592	-0.0744192766611507	-0.0406365252915398	-0.0411096550290555	0.071498367404577	0.0658677220620769	0.211702506552696	-0.13141334409993	-0.079491957465047	0.0589828286656235	-0.193523028748089	0.0708982755838811	0.0522975317548019	-0.0857092466815431
sp|Q9NQ55|SSF1_HUMAN	-0.108091445415295	-0.273359545356851	-0.114101806043083	0.204702792012909	0.191445416233729	0.11493096394082	0.144706848463038	-0.0638763158330024	-0.124334825091541	0.0279779170892645	-0.0401745579298051	0.0441208186162001	0.0953505170076966	0.135353153525061	-0.0518309688431081	-0.0923320811244441	0.0359868914745421	-0.241615743627275	0.091189404403347	0.011432950837058	0.0125196156607215
sp|Q9NQ66|PLCB1_HUMAN	-0.0332607507432898	-0.303254717433537	-0.0618497748950718	0.256747294852748	0.278166153431388	0.048939372379687	0.0508107954999536	-0.10569809751406	-0.134461886207103	0.00386161062927458	-0.0373678137963631	0.0693298293829225	0.00625329077904104	0.312681775604172	-0.0639019758930531	-0.0261185453577758	0.0104924409335372	-0.0149347354083304	-0.103428967973447	-0.0694438966444408	-0.0835614016262694
sp|Q9NQ84|GPC5C_HUMAN	-0.229969570681919	-0.393356444294302	-0.286576809637056	0.0512326192655036	0.0199377866810396	0.1974592338571	0.235557143029561	0.120820912719775	0.0467547166391033	0.238140412421182	-0.046863876481708	0.0901147555106196	0.1512351013671	0.151659904368806	-0.0932549863770044	-0.181686630957256	-0.0600277487971843	-0.307301602512698	0.126599102257319	0.13798836346294	0.03153761815906
sp|Q9NQ86|TRI36_HUMAN	-0.0234359209657849	-0.22931362490034	-0.0359742211058536	0.283442628662213	0.310566523944685	-0.0492442110984109	0.011390155606409	-0.0794378073917299	-0.177754181277796	-0.0102393414734034	-0.0261063297282914	0.0722125399774409	0.0626384368770578	0.190680355092601	-0.109274141438559	-0.000304368908155925	0.113341272429567	-0.0690978591793329	-0.0562739317927412	-0.0378483193947263	-0.139967653934865
sp|Q9NQ88|TIGAR_HUMAN	-0.0759450998832038	-0.392462541016441	-0.14620444065111	0.180044593194355	0.249323937353739	0.0822026265599395	0.196120908220875	-0.0535574383066975	-0.0606513637149766	0.0211288182435096	-0.0676145406540603	0.100939553799232	0.167755483278486	0.195790009805659	-0.108469772529611	-0.155315884974043	-0.0295910998135993	-0.212627110629097	0.0934288185774334	0.0347995147988786	-0.0190949716592838
sp|Q9NQ89|CL004_HUMAN	-0.123362590346419	-0.365407791528298	-0.112059642705464	0.278699353003257	0.271200557743081	0.101027495842563	0.141149495479348	-0.0697889222579666	-0.0929300868544055	-0.0285278683757058	-0.233503728938485	0.0964916681637277	0.149104336438892	0.249533178402938	-0.0809273733716919	-0.0679053671730731	0.0538939218823077	-0.201925661978573	0.133816688501831	-0.0402854552670198	-0.0582922066608593
sp|Q9NQ94|A1CF_HUMAN	-0.0592876642162055	-0.27105417440649	-0.147428491604942	0.184350650299982	0.160417073029064	0.13938291956982	0.221395226908375	-0.0541464194354327	-0.119023094153341	-0.0546060259908439	0.0639475313539184	0.210416846738122	0.225156234542563	0.268905128633136	-0.0872525278401425	-0.166952343748713	-0.066035447595159	-0.289731189948964	0.00610940593287344	-0.0218101770856164	-0.142753460982025
sp|Q9NQC1|JADE2_HUMAN	0.0339320101004328	-0.329672197616489	0.0350511547908812	0.213068766116218	0.30572141758805	-0.109976357744602	0.0250878446451531	-0.0349760479802548	-0.149973752641041	0.0117371627416409	-0.100453585526174	0.591145359360235	0.120793465098776	0.36419237322915	-0.174640527436901	-0.0398293316889678	-0.301940361483544	-0.316220675895834	0.178450624182439	-0.101077727566162	-0.220419612273023
sp|Q9NQC3|RTN4_HUMAN	0.0683865040140154	-0.275787106161899	-0.086879339632782	0.00296733792101198	0.0617517897552848	0.199284565602475	0.219729795457179	-0.11236884748066	-0.182539234600293	0.105454535125655	-0.03177404749956	0.0932602315318117	0.159616292221233	0.205647937344861	-0.128804132783235	-0.0267083162704926	0.0476874362607069	-0.170547287671696	-0.0384059883965892	0.0642356718331814	-0.174207796570229
sp|Q9NQC7|CYLD_HUMAN	-0.211371833764948	-0.47467387547031	-0.255532654080084	0.0471191655925031	0.0810677655214303	0.216539552409396	0.278668131081181	0.0923094788023552	0.0454183518469252	0.180455918061539	0.0787017171745962	0.150169834095661	0.168854909639332	0.248572868477352	-0.0564319479468026	-0.261851921711428	-0.26715191415865	-0.436480644768999	0.173550369952518	0.126095137670169	0.0759715915762438
sp|Q9NQC8|IFT46_HUMAN	-0.131863768766756	-0.425378879380226	-0.0873049628519053	0.156119727160432	0.13227326466185	0.113480287143071	0.184472966527825	-0.0424538450865056	-0.0120291922457004	0.112684402837906	-0.13375988406442	0.304968217893682	0.0321065607069817	0.348591048411856	-0.112595037508862	-0.0476164286143698	-0.17449179599438	-0.209536123543454	0.0611511023100955	-0.0172796946887816	-0.0515379649083531
sp|Q9NQE9|HINT3_HUMAN	-0.026173836816911	-0.290636900414872	-0.23485061077187	0.139846933079525	0.214636499501575	0.155958007887298	0.218462212368254	-0.0897865652841222	-0.0707193995201607	-0.0167363400287272	0.320449619310392	0.124151788701502	0.141506331866257	0.141078421760463	-0.201058839509708	-0.137501731767611	-0.0264176654943208	-0.244601104565892	0.0578790202268177	-0.0333893108352361	-0.14209652969267
sp|Q9NQG1|MANBL_HUMAN	-0.065442525138999	-0.329801747241481	-0.14774785173874	0.0957625670341019	0.215933271785525	0.158315262739834	0.28172994584328	-0.0584930375886048	-0.141246625379503	-0.00900926031542317	-0.0310025431910178	-0.033690660087628	0.195704974784819	0.15397455567622	-0.0658998081561029	-0.124614322637912	0.0238007499222778	-0.26809168771773	0.15137044367599	0.0767718192043831	-0.0783235214733038
sp|Q9NQG5|RPR1B_HUMAN	-0.0431426467956976	-0.288883591163266	-0.100714288524764	0.262816750693921	0.236401002184797	0.0656019805664523	0.103368977454113	-0.0771701916012988	-0.135858283738585	-0.0224197090756861	-0.153293131956233	0.0157012775563942	0.148252302498082	0.251695625972261	-0.0510195037766676	-0.0982859890260734	0.110504394112694	-0.15418135033217	-0.0475527218940533	0.0475903947587651	-0.0694112979130042
sp|Q9NQG6|MID51_HUMAN	-0.0523871786980086	-0.467037890738634	-0.0398132258236363	0.0961896272462129	0.230397354957915	0.0425303794685052	0.104619480006832	0.0956395896593323	-0.0903722159445676	0.0802340798660388	0.119851934479146	0.110417223082858	0.188988407342427	0.177234808473793	-0.0186646419435567	-0.225862348464876	-0.0891214031197562	-0.252851963210158	0.12234023380299	0.0517951217404954	-0.184127372183366
sp|Q9NQH7|XPP3_HUMAN	-0.0354220808152877	-0.407331793337211	-0.115695430640296	0.244271751627726	0.165525941064231	0.0819048281723035	0.188480620030025	-0.101696662441266	-0.151314210534997	0.131277036874759	0.0440406032054383	-0.00420389548601941	0.109544657447717	0.196672017559867	-0.084672347460444	-0.19304205169597	0.0436315359010868	-0.145061792706553	0.0290767113072453	0.119010889326008	-0.114996327398384
sp|Q9NQL2|RRAGD_HUMAN	0.025066371076058	-0.28019037955547	-0.00813262004291608	0.306038868526521	0.0239908911637563	-0.00488195998769318	0.111697694665159	-0.0883432659524852	-0.0408241342215903	-0.044421465671349	-0.361672871006322	0.109005150496348	0.160756559430257	0.265792949243475	-0.166914091023677	0.0182282716814885	0.100602504442815	-0.0515146991871447	0.0614983173104998	0.00922158948483345	-0.145003680872578
sp|Q9NQP4|PFD4_HUMAN	0.115495187121072	0.0655194856873648	-0.22951971058278	-0.010742094295106	0.556154965089508	-0.144431805172321	0.0203097114899144	-0.135411966399296	-0.144865083698911	-0.0925086892394588	-0.203049345146571	0.0173519521528758	-0.0556308274013877	0.31173078993726	-0.047818752719833	0.0258559504774917	0.135011606720721	0.0203872706485692	0.0179519463725328	-0.110451416682892	-0.111339174358772
sp|Q9NQQ7|S35C2_HUMAN	0.0133497473676107	-0.357684467016307	-0.103603752377726	0.124961429071877	0.193301971382108	0.0251660591148914	0.0888599096812349	-0.00566097244036185	-0.0775457648136886	0.0988558400303519	0.0775979956294491	0.287813312909279	0.2401328658111	-0.0403102285606778	-0.188774779199682	-0.18039159943834	-0.111305018574637	-0.398592565469266	0.269468672125505	0.110811175723454	-0.0664498309561894
sp|Q9NQR4|NIT2_HUMAN	-0.124215463240503	-0.343031177744256	-0.180982514897655	0.229273206815339	0.165049663314765	0.116287336413374	0.213232138256515	-0.0238086493735792	-0.0792792544534791	0.0274747149094668	-0.124977701908291	0.116048788000368	0.120463781110695	0.179903001839452	-0.118200780024558	-0.131166288018724	0.0254016332163174	-0.2444249959478	0.150087773466622	0.0935285944922902	-0.0666638062263796
sp|Q9NQR9|G6PC2_HUMAN	-0.0673925936715783	-0.338636264671627	0.0431015284420312	0.496226839190514	0.410327910131911	0.22839748676648	0.057148897903648	-0.136990368484448	-0.402036368441284	-0.290147067165657	-0.0770169011459332	-0.152864874025491	0.0733722925151613	-0.33075720375246	0.49776238737161	-0.202934836695356	0.137857206415543	-0.0607897264721402	0.0902443869533909	-0.00971582707153127	0.0348430959072021
sp|Q9NQS1|AVEN_HUMAN	-0.0350411115993372	-0.40063616936652	-0.156215828063265	0.155606084818051	0.196813759091584	0.0863351891286589	0.178158860216418	-0.0397010720977612	-0.0426135152082045	0.0572938030803628	-0.0460835142764113	0.129364900290926	0.166677688528656	0.180914864999191	-0.128830215524686	-0.150578485886983	0.0864458679558919	-0.239014805737406	0.0939613371684769	0.0599112423662434	-0.152768879883907
sp|Q9NQS3|NECT3_HUMAN	-0.0977325472526339	-0.38490766161762	-0.136445888461916	0.0112451348670659	0.133810441908679	0.171908699324517	0.230424363694154	-0.0174564864419775	-0.0183300996297582	0.10748404360948	-0.127532126026959	0.0973554665866366	0.146977643698711	0.177441982203031	-0.134670280037032	-0.129303148721855	-0.100607594470258	-0.261064111457142	0.107757378701114	0.156567270320813	0.0670775192029339
sp|Q9NQS7|INCE_HUMAN	0.0981283731315924	-0.194321086552651	0.0558127081414318	0.27155178936098	0.362247280960409	-0.0964990656503443	0.0400691284600637	-0.195847995061013	-0.214907521197381	-0.126233611593101	-0.18243666011039	0.109992750443529	0.142073987519049	0.121424419863036	-0.153565480782733	0.0174369642968963	0.134379978114524	-0.174386865190321	0.0174932869771922	0.0503819561836746	-0.0827943373144629
sp|Q9NQT4|EXOS5_HUMAN	-0.0115036755685537	-0.341376412117173	-0.171707980486219	0.213979423568689	0.195371124875038	0.0641829515017763	0.228653432669809	-0.0220696343731662	-0.136295252118299	-0.0192339779519143	-0.0634050914822972	0.126025164595058	0.121111814397866	0.210807731964934	-0.0953201784244261	-0.124489279942569	0.0408833934425458	-0.213969293538357	0.038293076343024	0.0708859206513906	-0.110823258007175
sp|Q9NQT5|EXOS3_HUMAN	-0.0789338550036966	-0.263881950889578	-0.177509387664204	0.080657368202618	0.260160660834995	0.138356779857176	0.226127627266529	-0.0543740182588295	-0.0565122893847945	-0.0740909349602285	-0.122490819209742	0.0139466830972921	0.0646905489903996	0.196547973601089	-0.129701881456544	-0.0490776558129124	0.0490959263177637	-0.143487756831988	0.0349813730228287	0.182262930892918	-0.0967673226111111
sp|Q9NQT8|KI13B_HUMAN	-0.0485074549027085	-0.320353052653025	-0.0547079650640293	0.230729915395367	0.309805240294807	0.112997957341756	0.10849258474177	-0.122764095049294	-0.17936153372998	-0.0363315963746789	0.0254557381050193	0.0710072406649581	0.0386302812696835	0.232920193196319	-0.0784571824029216	-0.0760759464439519	0.0492029339720277	-0.196529119868986	0.0449417209931348	-0.000492722511763997	-0.110603136973526
sp|Q9NQU5|PAK6_HUMAN	-0.0668630763673893	-0.258332580066825	-0.00104832888263194	0.22122618822885	0.223062045632597	0.00704085204025198	0.109469494303704	-0.0816745033905429	-0.151986680851339	-0.000893410646685881	-0.321189917923374	-0.0495843149899695	0.18533378022784	0.0904112457054243	-0.0651350717871352	0.0593845660830258	0.261348734216382	-0.0925474237315677	-0.00468997336537921	0.00470304568449604	-0.0680346701197492
sp|Q9NQV6|PRD10_HUMAN	-0.0809808275482122	-0.306566365393209	-0.030953510058319	0.201332409328774	0.299301982581138	0.0559327480507002	0.0561570964362395	-0.12940730042314	-0.0910194422629114	0.0262032092889282	-0.100243329831063	0.0630946192219037	0.00792216880696257	0.218129849109844	-0.0244627262275389	-0.309406494737787	0.2026354094741	-0.0924562488763772	0.136413668324961	0.0600946242536179	-0.161721539518627
